viReference,viCodeInsee,viCodePostal,viVille,viLambertX,viLambertY
621,2218,2840,Coucy-lès-eppes,755744,6939240
622,2219,2380,Coucy-la-ville,723900,6936793
623,2221,2310,Coupru,719744,6881156
624,2222,2800,Courbes,732496,6953528
625,2223,2330,Courboin,736585,6877902
626,2225,2810,Courchamps,719710,6891166
627,2226,2200,Courmelles,723257,6916763
628,2227,2130,Courmont,741587,6894619
629,2228,2850,Courtemont-varennes,740189,6885711
630,2229,2820,Courtrizy-et-fussigny,757950,6935924
631,2230,2220,Couvrelles,734885,6916822
632,2231,2270,Couvron-et-aumencourt,737572,6950220
633,2232,2600,Coyolles,703642,6903368
634,2233,2130,Cramaille,732781,6903461
635,2234,2160,Craonne,756600,6925896
636,2235,2160,Craonnelle,755874,6925889
637,2236,2380,Crécy-au-mont,723198,6931227
638,2237,2270,Crécy-sur-serre,744754,6955837
639,2239,2650,Crézancy,736550,6883463
640,2240,2110,Croix-fonsommes,728750,6980221
641,2241,2210,La Croix-sur-ourcq,725526,6896750
642,2243,2880,Crouy,726864,6922342
643,2244,2120,Crupilly,753905,6980404
644,2245,2880,Cuffies,723225,6924551
645,2246,2480,Cugny,710827,6955671
646,2247,2210,Cugny-lès-crouttes,727698,6900097
647,2248,2350,Cuirieux,759214,6953742
648,2249,2220,Cuiry-housse,734919,6911260
649,2250,2160,Cuiry-lès-chaudardes,755929,6920327
650,2252,2160,Cuissy-et-geny,750805,6924729
651,2253,2200,Cuisy-en-almont,718145,6924533
652,2254,2600,Cutry,713082,6916731
653,2255,2220,Cys-la-commune,741386,6922428
654,2256,2140,Dagny-lambercy,774247,6963936
655,2257,2680,Dallon,716563,6969041
656,2258,2470,Dammard,714592,6894487
657,2259,2600,Dampleux,710922,6905602
658,2260,2800,Danizy,727457,6950162
659,2261,2270,Dercy,749085,6955872
660,2262,2700,Deuillet,725299,6947927
661,2263,2220,Dhuizel,745042,6919118
662,2264,2340,Dizy-le-gros,773727,6948347
663,2265,2360,Dohis,781487,6961809
664,2266,2360,Dolignon,777927,6958420
665,2267,2600,Dommiers,715995,6914514
666,2268,2310,Domptin,720480,6880047
667,2269,2450,Dorengt,748826,6985925
668,2270,2590,Douchy,708650,6963458
669,2271,2130,Dravegny,745893,6903550
670,2272,2210,Droizy,727655,6908996
671,2274,2350,Ebouleau,762836,6952668
672,2275,2500,Effry,771859,6981717
673,2276,2260,Englancourt,757499,6980440
674,2277,2290,Epagny,718127,6930096
675,2278,2500,Eparcy,776979,6975104
676,2279,2400,Epaux-bézu,725560,6888964
677,2280,2400,Epieds,732863,6889001
678,2281,2540,L' Epine-aux-bois,733003,6864536
679,2282,2840,Eppes,752849,6939213
680,2283,2250,Erlon,751952,6958124
681,2284,2260,Erloy,758959,6978228
682,2285,59360,Escaufourt,734412,6994726
683,2286,2170,Esquéhéries,753842,6987084
684,2287,2690,Essigny-le-grand,720184,6963487
685,2288,2100,Essigny-le-petit,726604,6977984
686,2289,2570,Essises,730749,6874532
687,2290,2400,Essômes-sur-marne,727057,6881186
688,2291,2420,Estrées,720105,6985750
689,2292,2400,Etampes-sur-marne,730714,6881204
690,2293,2110,Etaves-et-bocquiaux,732337,6981354
691,2294,2000,Etouvelles,742006,6936897
692,2295,2580,Etréaupont,766149,6978307
693,2296,2590,Etreillers,710802,6969027
694,2297,2400,Etrépilly,724109,6886734
695,2298,2510,Etreux,746663,6987020
696,2299,2190,Evergnicourt,774740,6926104
697,2300,2700,Fargniers,723121,6950143
698,2301,2320,Faucoucourt,734039,6936844
699,2303,2100,Fayet,717986,6974611
700,2304,2800,La Fère,726724,6952385
701,2305,2130,Fère-en-tardenois,737902,6900155
702,2306,2270,La Ferté-chevresis,741121,6959148
703,2307,2460,La Ferté-milon,708751,6896700
704,2309,2840,Festieux,754328,6935888
705,2310,2110,Fieulaine,732369,6975788
706,2311,2000,Filain,739880,6930206
707,2312,2260,La Flamengrie,766020,6989439
708,2315,2520,Flavy-le-martel,714431,6957905
709,2317,2590,Fluquières,710806,6966801
710,2318,2670,Folembray,720271,6939004
711,2319,2110,Fonsommes,728761,6977995
712,2320,2680,Fontaine-lès-clercs,715849,6966813
713,2321,2140,Fontaine-lès-vervins,764775,6972725
714,2322,2110,Fontaine-notre-dame,730930,6975780
715,2323,2110,Fontaine-uterte,726593,6980211
716,2324,2170,Fontenelle,762395,6992738
717,2325,2540,Fontenelle-en-brie,735176,6868997
718,2326,2290,Fontenoy,714516,6924522
719,2327,2590,Foreste,707201,6969021
720,2328,2650,Fossoy,735088,6883453
721,2329,2870,Fourdrain,733993,6944633
722,2330,2760,Francilly-selency,716554,6972380
723,2332,2130,Fresnes-en-tardenois,740127,6894609
724,2334,2230,Fresnoy-le-grand,730169,6983568
725,2335,2800,Fressancourt,730365,6946839
726,2336,2700,Frières-faillouël,718056,6952351
727,2337,2260,Froidestrées,764673,6981630
728,2338,2270,Froidmont-cohartille,750548,6953659
729,2339,2810,Gandelu,713145,6888923
730,2340,2430,Gauchy,719444,6969050
731,2341,2140,Gercy,762653,6969362
732,2342,2260,Gergny,766123,6980534
733,2343,2590,Germaine,708648,6964571
734,2344,2160,Gernicourt,763167,6922627
735,2345,2440,Gibercourt,720200,6959035
736,2346,2350,Gizy,755690,6944804
737,2347,2400,Gland,734357,6883449
738,2348,2160,Glennes,752327,6916955
739,2351,2130,Goussancourt,748864,6896901
740,2353,2350,Grandlup-et-fay,752725,6952566
741,2354,2360,Grandrieux,785125,6959636
742,2355,2100,Gricourt,717982,6975724
743,2356,2210,Grisolles,725536,6894525
744,2357,2140,Gronard,763422,6964918
745,2358,2110,Grougis,738086,6981389
746,2359,2680,Grugies,719452,6966824
747,2360,2190,Guignicourt,770387,6926049
748,2361,2120,Guise,745298,6978103
749,2362,2300,Guivry,708670,6950103
750,2363,2300,Guny,719558,6935664
751,2364,2160,Guyencourt,760322,6917033
752,2366,2510,Hannapes,744518,6985889
753,2367,2480,Happencourt,712973,6964579
754,2368,2600,Haramont,703638,6908930
755,2369,2140,Harcigny,770601,6967229
756,2371,2100,Harly,723040,6970177
757,2372,2210,Hartennes-et-taux,725476,6907873
758,2373,2140,Hary,767026,6964959
759,2374,2420,Le Haucourt,720125,6980184
760,2375,2810,Hautevesnes,716790,6891157
761,2376,2120,Hauteville,737411,6974706
762,2377,2140,Haution,759737,6972670
763,2378,2500,La Hérie,775526,6976198
764,2379,2120,Le Hérie-la-viéville,745369,6969198
765,2380,2440,Hinacourt,720200,6959035
766,2381,2500,Hirson,777623,6980679
767,2382,2760,Holnon,715828,6974604
768,2383,2720,Homblières,726630,6972419
769,2384,2140,Houry,761260,6964894
770,2385,2250,Housset,750450,6964788
771,2386,2510,Iron,748127,6983692
772,2387,2240,Itancourt,725215,6966847
773,2388,2360,Iviers,781439,6965147
774,2389,2850,Jaulgonne,738721,6886813
775,2390,2490,Jeancourt,710779,6981272
776,2391,2140,Jeantes,775644,6967294
777,2392,2420,Joncourt,721549,6983529
778,2393,2220,Jouaignes,736374,6911269
779,2394,2370,Jouy,736268,6927957
780,2395,2380,Jumencourt,725353,6935687
781,2396,2160,Jumigny,752256,6924742
782,2397,2480,Jussy,716596,6957911
783,2398,2880,Juvigny,723212,6927889
784,2399,2190,Juvincourt-et-damary,765282,6928214
785,2400,2880,Laffaux,730465,6927923
786,2401,2140,Laigny,762616,6972701
787,2402,2590,Lanchy,705760,6970133
788,2403,2120,Landifay-et-bertaignemont,743209,6969181
789,2404,2140,Landouzy-la-cour,770532,6972794
790,2405,2140,Landouzy-la-ville,775541,6975085
791,2406,2380,Landricourt,726812,6933468
792,2407,2000,Laniscourt,739818,6939107
793,2408,2000,Laon,744868,6941370
794,2409,2150,Lappion,770127,6947189
795,2410,2600,Largny-sur-automne,703639,6907818
796,2411,2210,Latilly,723347,6894516
797,2412,2210,Launoy,729116,6907891
798,2413,2860,Laval-en-laonnois,743480,6933570
799,2414,2450,Lavaqueresse,751000,6983717
800,2415,2600,Laversine,712355,6916730
801,2416,2140,Lemé,755440,6970400
802,2417,2420,Lempire,712204,6986841
803,2418,2260,Lerzy,762518,6981606
804,2419,2170,Leschelles,755288,6985984
805,2420,2100,Lesdins,723728,6977972
806,2421,2220,Lesges,736374,6911269
807,2422,2120,Lesquielles-st-germain,744553,6981436
808,2423,2380,Leuilly-sous-coucy,723923,6931230
809,2424,2880,Leury,723946,6925667
810,2425,2500,Leuze,782767,6972959
811,2426,2420,Levergies,722995,6981308
812,2427,2220,Lhuys,740027,6909069
813,2428,2810,Licy-clignon,719718,6888941
814,2429,2860,Lierval,744946,6931356
815,2431,2700,Liez,720219,6953471
816,2432,2220,Limé,739996,6913518
817,2433,2340,Lislet,773655,6953911
818,2434,2320,Lizy,734046,6935732
819,2435,2500,Logny-lès-aubenton,786399,6970786
820,2436,2300,Lombray,708692,6935637
821,2437,2120,Longchamps,740968,6980296
822,2438,2600,Longpont,716014,6907839
823,2440,2190,Lor,776044,6937249
824,2441,2600,Louâtre,718204,6905621
825,2442,2130,Loupeigne,738594,6905722
826,2443,2400,Lucy-le-bocage,720468,6883383
827,2444,2140,Lugny,759098,6964871
828,2445,2500,Luzoir,769703,6981690
829,2446,2440,Ly-fontaine,721647,6957928
830,2447,2220,Maast-et-violaine,732749,6909023
831,2448,2350,Mâchecourt,760682,6951532
832,2449,2470,Macogny,716774,6896718
833,2450,2120,Macquigny,739562,6975833
834,2451,2420,Magny-la-fosse,720121,6981297
835,2452,2490,Maissemy,714386,6975714
836,2453,2160,Maizy,753023,6920299
837,2454,2190,La Malmaison,770988,6936071
838,2455,2120,Malzy,752488,6978165
839,2456,2300,Manicamp,712302,6941207
840,2457,2350,Marchais,759329,6942615
841,2458,2540,Marchais-en-brie,735203,6864549
842,2459,2720,Marcy,728800,6970203
843,2460,2250,Marcy-sous-marle,752663,6959243
844,2461,2300,Marest-dampcourt,710848,6944543
845,2462,2130,Mareuil-en-dôle,740050,6905731
846,2463,2140,Marfontaine,756193,6967068
847,2464,2880,Margival,729026,6925690
848,2465,2810,Marigny-en-orxois,716076,6885594
849,2466,2470,Marizy-ste-geneviève,714583,6897824
850,2467,2470,Marizy-st-mard,716041,6897828
851,2468,2250,Marle,755549,6959271
852,2469,2120,Marly-gomont,757521,6978213
853,2470,2500,Martigny,781296,6975164
854,2471,2860,Martigny-courpierre,749296,6931392
855,2472,2820,Mauregny-en-haye,757939,6937037
856,2473,2800,Mayot,727430,6955727
857,2474,2700,Mennessis,719490,6955694
858,2475,2190,Menneville,772578,6924964
859,2476,2630,Mennevret,739484,6986965
860,2477,2200,Mercin-et-vaux,720338,6920090
861,2478,2000,Merlieux-et-fouquerolles,736219,6935745
862,2479,2160,Merval,750874,6916942
863,2480,2270,Mesbrecourt-richecourt,739701,6955799
864,2481,2720,Mesnil-st-laurent,725200,6970186
865,2482,2160,Meurival,755961,6916989
866,2483,2240,Mézières-sur-oise,728834,6963525
867,2484,2650,Mézy-moulins,736536,6885687
868,2485,2200,Missy-aux-bois,718176,6914520
869,2486,2350,Missy-lès-pierrepont,757826,6948164
870,2487,2880,Missy-sur-aisne,731233,6920139
871,2488,2110,Molain,737301,6991404
872,2489,2000,Molinchart,738355,6941323
873,2490,2000,Monampteuil,741322,6931329
874,2492,2270,Monceau-lès-leups,734669,6952428
875,2493,2840,Monceau-le-waast,750608,6946982
876,2494,2120,Monceau-sur-oise,750331,6978145
877,2495,2500,Mondrepuis,776828,6986235
878,2496,2470,Monnes,716051,6894491
879,2498,2820,Montaigu,760111,6937059
880,2499,2000,Montbavin,737660,6936867
881,2500,2110,Montbrehain,725131,6985770
882,2501,2860,Montchâlons,752879,6935875
883,2503,2390,Mont-d'origny,734560,6970235
884,2505,2540,Montfaucon,732958,6872320
885,2506,2600,Montgobert,710912,6911164
886,2507,2210,Montgru-st-hilaire,724062,6897856
887,2508,2860,Monthenault,748571,6931386
888,2509,2400,Monthiers,721909,6888949
889,2510,2330,Monthurel,740228,6880151
890,2511,2110,Montigny-en-arrouaise,734513,6978027
891,2512,2810,Montigny-l'allier,707300,6891137
892,2513,2250,Montigny-le-franc,766435,6953822
893,2514,2290,Montigny-lengrain,707265,6918946
894,2515,2330,Montigny-lès-condé,741723,6875713
895,2516,2250,Montigny-sous-marle,757691,6961518
896,2517,2270,Montigny-sur-crécy,741850,6958040
897,2518,2330,Montlevon,738803,6874580
898,2519,2340,Montloué,777281,6952846
899,2520,2220,Mont-notre-dame,742194,6911309
900,2521,2310,Montreuil-aux-lions,714628,6880029
901,2522,2360,Mont-st-jean,786484,6965222
902,2523,2220,Mont-st-martin,745849,6909112
903,2524,2400,Mont-st-père,735074,6885678
904,2525,2100,Morcourt,723022,6974629
905,2526,2360,Morgny-en-thiérache,777130,6963974
906,2527,2290,Morsain,713056,6927857
907,2529,2270,Mortiers,748382,6953640
908,2530,2160,Moulins,749353,6924717
909,2531,2160,Moussy-verneuil,745725,6924686
910,2532,2610,Moó-de-l'aisne,726682,6961288
911,2533,2210,Muret-et-crouttes,730566,6909010
912,2534,2160,Muscourt,754487,6919200
913,2535,2140,Nampcelles-la-cour,772070,6965021
914,2536,2200,Nampteuil-sous-muret,730554,6911235
915,2537,2880,Nanteuil-la-fosse,732654,6925710
916,2538,2210,Nanteuil-notre-dame,729155,6900104
917,2539,2420,Nauroy,717958,6983516
918,2540,2400,Nesles-la-montagne,730720,6880092
919,2541,2190,Neufchâtel-sur-aisne,774740,6926104
920,2542,2300,Neuflieux,712295,6944546
921,2543,2470,Neuilly-st-front,719691,6896727
922,2544,2500,Neuve-maison,774015,6981744
923,2545,2250,La Neuville-bosmont,761332,6958217
924,2546,2300,La Neuville-en-beine,710832,6953445
925,2547,2250,La Neuville-housset,751891,6964801
926,2548,2450,La Neuville-lès-dorengt,748826,6985925
927,2549,2100,Neuville-st-amand,723765,6969067
928,2550,2860,Neuville-sur-ailette,750756,6930292
929,2551,2880,Neuville-sur-margival,729015,6927915
930,2552,2390,Neuvillette,733827,6972457
931,2553,2150,Nizy-le-comte,775984,6941699
932,2554,2400,Nogentel,729257,6880085
933,2555,2310,Nogent-l'artaud,723428,6874497
934,2556,2340,Noircourt,779448,6952876
935,2557,2600,Noroy-sur-ourcq,716035,6900053
936,2558,2170,Le Nouvion-en-thiérache,755951,6991558
937,2559,2270,Nouvion-et-catillon,734648,6955766
938,2560,2800,Nouvion-le-comte,733940,6953536
939,2561,2860,Nouvion-le-vineux,744929,6933581
940,2562,2290,Nouvron-vingré,714513,6925635
941,2563,2120,Noyales,739546,6978060
942,2564,2200,Noyant-et-aconin,723993,6914541
943,2565,2160,Oeuilly,749392,6920267
944,2567,2500,Ohis,773296,6981735
945,2568,2600,Oigny-en-valois,709472,6902263
946,2569,2450,Oisy,748061,6991485
947,2570,2480,Ollezy,709380,6957894
948,2571,2100,Omissy,723018,6975742
949,2572,2190,Orainville,774087,6920532
950,2573,2860,Orgeval,750706,6935855
951,2574,2550,Origny-en-thiérache,773339,6978396
952,2575,2390,Origny-ste-benoite,736000,6970244
953,2576,2290,Osly-courtil,715973,6922301
954,2577,2370,Ostel,741362,6925766
955,2578,2160,Oulches-la-vallée-foulon,754423,6925875
956,2579,2210,Oulchy-la-ville,725501,6902311
957,2580,2210,Oulchy-le-château,725511,6900087
958,2581,2220,Paars,743623,6914657
959,2582,2160,Paissy,750805,6924729
960,2583,2860,Pancy-courtecon,747130,6930261
961,2584,2260,Papleux,763125,6991633
962,2586,2360,Parfondeval,784404,6959625
963,2587,2840,Parfondru,752145,6936981
964,2588,2160,Pargnan,750825,6922504
965,2589,2000,Pargny-filain,738429,6930196
966,2590,2330,Pargny-la-dhuys,740282,6872366
967,2591,2270,Pargny-les-bois,744737,6958062
968,2592,2240,Parpeville,739647,6963590
969,2593,2200,Pasly,721782,6922320
970,2594,2470,Passy-en-valois,714586,6896712
971,2595,2850,Passy-sur-marne,741651,6885721
972,2596,2310,Pavant,720507,6872262
973,2597,2160,Perles,747268,6913573
974,2598,2200,Pernant,716706,6920078
975,2599,2300,Pierremande,718092,6941223
976,2600,2350,Pierrepont,756358,6950375
977,2601,2190,Pignicourt,774755,6924992
978,2602,2320,Pinon,732622,6931273
979,2603,2600,Pisseleux,705827,6903370
980,2604,2480,Pithon,707211,6961230
981,2605,2240,Pleine-selve,737477,6964688
982,2606,2210,Le Plessier-huleu,725496,6903424
983,2607,2200,Ploisy,721812,6914533
984,2608,2140,Plomion,773483,6967265
985,2610,2200,Pommiers,719604,6922312
986,2611,2270,Pont-à-bucy,734662,6953540
987,2612,2160,Pont-arcy,745034,6920231
988,2613,2160,Pontavert,759514,6924813
989,2614,2490,Pontru,715818,6977944
990,2615,2490,Pontruet,716537,6977946
991,2616,2380,Pont-st-mard,720290,6933441
992,2617,2270,Pouilly-sur-serre,741883,6953589
993,2618,2110,Prémont,727269,6989120
994,2619,2320,Prémontré,728958,6939042
995,2620,2370,Presles-et-boves,739934,6922418
996,2621,2860,Presles-et-thierny,744911,6935807
997,2622,2470,Priez,719706,6892278
998,2623,2140,Prisces,762702,6964910
999,2624,2120,Proisy,752488,6978165
1000,2625,2120,Proix,740984,6978070
1001,2626,2190,Prouvais,771057,6930508
1002,2627,2190,Proviseux-et-plesnoy,772507,6930526
1003,2628,2600,Puiseux-en-retz,709457,6911162
1004,2629,2120,Puisieux-et-clanlieu,748222,6972561
1005,2630,2700,Quessy,721668,6952363
1006,2631,2300,Quierzy,709407,6941202
1007,2632,2380,Quincy-basse,727526,6935697
1008,2633,2220,Quincy-sous-le-mont,740011,6911293
1009,2634,2360,Raillimont,782994,6957378
1010,2635,2110,Ramicourt,723704,6983538
1011,2636,2240,Regny,730246,6969097
1012,2637,2100,Remaucourt,723728,6977972
1013,2638,2270,Remies,738273,6953563
1014,2639,2440,Remigny,720204,6957923
1015,2640,2240,Renansart,732470,6957979
1016,2641,2340,Renneval,775748,6959503
1017,2642,2360,Résigny,786568,6959657
1018,2643,2290,Ressons-le-long,710895,6920064
1019,2644,2600,Retheuil,701454,6913379
1020,2645,2850,Reuilly-sauvigny,740189,6885711
1021,2646,2160,Révillon,750854,6919167
1022,2647,2110,Ribeauville,741581,6994774
1023,2648,2240,Ribemont,733860,6966891
1024,2649,2210,Rocourt-st-martin,727724,6894536
1025,2650,2260,Rocquigny,770284,6992831
1026,2651,2800,Rogécourt,730359,6947951
1027,2652,2140,Rogny,759110,6963759
1028,2653,2310,Romeny-sur-marne,724155,6875613
1029,2654,2120,Romery,752488,6978165
1030,2655,2130,Ronchères,743775,6894635
1031,2656,2160,Roucy,759572,6919251
1032,2657,2140,Rougeries,757634,6967083
1033,2658,2590,Roupy,712962,6969032
1034,2659,2100,Rouvroy,723031,6972403
1035,2660,2360,Rouvroy-sur-serre,784421,6958512
1036,2661,2000,Royaucourt-et-chailvet,738392,6935759
1037,2662,2210,Rozet-st-albin,721866,6900072
1038,2663,2200,Rozières-sur-crise,725447,6914548
1039,2664,2540,Rozoy-bellevalle,732977,6868984
1040,2665,2210,Grand-rozoy,727682,6903434
1041,2666,2360,Rozoy-sur-serre,781535,6958470
1042,2667,2200,Saconin-et-breuil,718162,6918970
1043,2668,2120,Sains-richaumont,750410,6969240
1044,2669,2330,St-agnan,743885,6880177
1045,2670,2260,St-algis,758983,6976002
1046,2671,2300,St-aubin,713039,6935645
1047,2672,2290,St-bandry,712350,6918955
1048,2673,2290,St-christophe-à-berry,709435,6924512
1049,2674,2360,St-clément,777130,6963974
1050,2675,2820,Ste-croix,756545,6931459
1051,2676,2820,St-erme-outre-et-ramecourt,761572,6935962
1052,2677,2330,St-eugène,738765,6880141
1053,2679,2810,St-gengoulph,716060,6891155
1054,2680,2410,St-gobain,727483,6944598
1055,2681,2140,St-gobert,759075,6967097
1056,2683,2110,St-martin-rivière,737996,6994749
1057,2684,2830,St-michel,781216,6980729
1058,2685,2410,St-nicolas-aux-bois,730376,6944613
1059,2686,2300,St-paul-aux-bois,714485,6936761
1060,2687,2600,St-pierre-aigle,713089,6913394
1061,2689,2250,St-pierremont,763497,6958241
1062,2690,2350,Ste-preuve,766512,6947145
1063,2691,2100,St-quentin,720152,6972392
1064,2693,2210,St-rémy-blanzy,721854,6903409
1065,2694,2640,St-simon,712259,6961239
1066,2695,2220,St-thibaut,745104,6911331
1067,2696,2820,St-thomas,759422,6933714
1068,2697,2840,Samoussy,752818,6942551
1069,2698,2880,Sancy-les-cheminots,734105,6925718
1070,2699,2130,Saponay,734973,6902361
1071,2700,2450,Le Sart,752334,6994863
1072,2701,2310,Saulchery,721959,6875604
1073,2702,2590,Savy,712968,6966805
1074,2703,2110,Seboncourt,734479,6983593
1075,2704,2300,Selens,714493,6933423
1076,2705,2150,La Selve,772366,6941652
1077,2706,2200,Septmonts,725447,6914548
1078,2707,2410,Septvaux,727500,6941260
1079,2708,2420,Sequehart,723718,6980198
1080,2709,2110,Serain,726541,6991343
1081,2710,2790,Seraucourt-le-grand,715855,6964587
1082,2711,2220,Serches,732705,6916810
1083,2712,2130,Sergy,741563,6897956
1084,2713,2130,Seringes-et-nesles,738631,6900160
1085,2714,2220,Sermoise,732692,6919034
1086,2715,2160,Serval,749420,6916929
1087,2716,2700,Servais,725304,6946814
1088,2717,2240,Séry-lès-mézières,730276,6963532
1089,2718,2460,Silly-la-poterie,710933,6900041
1090,2719,2300,Sinceny,718081,6944561
1091,2720,2150,Sissonne,765130,6941565
1092,2721,2240,Sissy,730979,6966875
1093,2722,2200,Soissons,723974,6918991
1094,2723,2340,Soize,777957,6956194
1095,2724,2470,Sommelans,721896,6892286
1096,2725,2260,Sommeron,768239,6983899
